received_at	device_id	f_port	f_cnt	rssi	data_rate_index	consumed_airtime	frm_payload	converted_payload	Data
2025-07-03T02:44:11.069730315Z	wwt-ormstrup-buoy	1	93033	-112		0.087296s	X5D/////////////QU1Lx0F4J2tDM2iCQU1wpA==	5f90ffffffffffffffffffff414d4bc74178276b43336882414d70a4	('ID', '95', 'Status', '144', 'Dummy', 12.831000328063965, 'Dissolved Oxygen Concentration', 15.509623527526855, 'Dissolved Oxygen % Saturation', 179.40823364257812, 'External Voltage', 12.84000015258789)
2025-07-03T02:44:46.283423415Z	wwt-ormstrup-buoy	1	93034	-117		0.061696s	YbD//////////w==	61b0ffffffffffffffff	('ID', '97', 'Status', '176', 'Wakeup', nan, 'Dissolved Oxygen Concentration', nan)
2025-07-03T02:58:12.003917063Z	wwt-ormstrup-buoy	1	93035	-110		0.097536s	YNBBTSbpAAAAowAgQU2VgUHoEFf/////Pgps2f//////////	60d0414d26e9000000a30020414d958141e81057ffffffff3e0a6cd9ffffffffffffffff	('ID', '96', 'Status', '208', 'Dummy', 12.848999977111816, 'Turbidity', 29.007978439331055, 'Chlorophyll-a Concentration', nan, 'Chlorophyll-a Fluorescence Intensity', 0.13518084585666656, 'Blue Green AlgaePhycocyanin Concentration', nan, 'Blue Green AlgaePhycocyanin Fluorescence Intensity', nan)
2025-07-03T02:58:39.298219802Z	wwt-ormstrup-buoy	1	93036	-116		0.082176s	RPBBs8rNQbPdbUGXbA1BlUsdQZJ8jUGL+B0=	44f041b3cacd41b3dd6d41976c0d41954b1d41927c8d418bf81d	('ID', '68', 'Status', '240', 'T0', 22.474023818969727, 'T1', 22.483118057250977, 'T2', 18.927759170532227, 'T3', 18.66167640686035, 'T4', 18.310815811157227, 'T5', 17.49614906311035)
2025-07-03T02:59:13.561282751Z	wwt-ormstrup-buoy	1	93037	-114		0.087296s	XxD/////////////QU26XkF6szlDNS6lQU2VgQ==	5f10ffffffffffffffffffff414dba5e417ab33943352ea5414d9581	('ID', '95', 'Status', '16', 'Dummy', 12.857999801635742, 'Dissolved Oxygen Concentration', 15.668755531311035, 'Dissolved Oxygen % Saturation', 181.1822052001953, 'External Voltage', 12.848999977111816)
2025-07-03T02:59:49.404586977Z	wwt-ormstrup-buoy	1	93038	-115		0.061696s	YTD//////////w==	6130ffffffffffffffff	('ID', '97', 'Status', '48', 'Wakeup', nan, 'Dissolved Oxygen Concentration', nan)
2025-07-03T03:13:13.609509158Z	wwt-ormstrup-buoy	1	93039	-111		0.097536s	YFBBTbpeAAAAowAgQU4EGUJ8t7D/////PvLphf//////////	6050414dba5e000000a30020414e0419427cb7b0ffffffff3ef2e985ffffffffffffffff	('ID', '96', 'Status', '80', 'Dummy', 12.87600040435791, 'Turbidity', 63.17938232421875, 'Chlorophyll-a Concentration', nan, 'Chlorophyll-a Fluorescence Intensity', 0.4744378626346588, 'Blue Green AlgaePhycocyanin Concentration', nan, 'Blue Green AlgaePhycocyanin Fluorescence Intensity', nan)
2025-07-03T03:13:50.044300145Z	wwt-ormstrup-buoy	1	93040	-115		0.082176s	RHBBs5qdQbPBjUGXYd1BlURNQZJNvUGMUM0=	447041b39a9d41b3c18d419761dd4195444d41924dbd418c50cd	('ID', '68', 'Status', '112', 'T0', 22.45049476623535, 'T1', 22.469507217407227, 'T2', 18.92278480529785, 'T3', 18.658349990844727, 'T4', 18.2879581451416, 'T5', 17.539453506469727)
2025-07-03T03:14:24.085947799Z	wwt-ormstrup-buoy	1	93041	-113		0.087296s	X5D/////////////QU5N00F62xNDNVRAQU3fOw==	5f90ffffffffffffffffffff414e4dd3417adb1343355440414ddf3b	('ID', '95', 'Status', '144', 'Dummy', 12.894000053405762, 'Dissolved Oxygen Concentration', 15.678484916687012, 'Dissolved Oxygen % Saturation', 181.3291015625, 'External Voltage', 12.866999626159668)
2025-07-03T03:14:58.971702070Z	wwt-ormstrup-buoy	1	93042	-117		0.061696s	YbD//////////w==	61b0ffffffffffffffff	('ID', '97', 'Status', '176', 'Wakeup', nan, 'Dissolved Oxygen Concentration', nan)
2025-07-03T03:28:13.539787665Z	wwt-ormstrup-buoy	1	93043	-115		0.097536s	YNBBTpeNAAAAowAgQU4EGUJS2Zz/////Ptmjxf//////////	60d0414e978d000000a30020414e04194252d99cffffffff3ed9a3c5ffffffffffffffff	('ID', '96', 'Status', '208', 'Dummy', 12.87600040435791, 'Turbidity', 52.71250915527344, 'Chlorophyll-a Concentration', nan, 'Chlorophyll-a Fluorescence Intensity', 0.4250775873661041, 'Blue Green AlgaePhycocyanin Concentration', nan, 'Blue Green AlgaePhycocyanin Fluorescence Intensity', nan)
2025-07-03T03:28:41.006530930Z	wwt-ormstrup-buoy	1	93044	-108		0.082176s	RPBBs0TdQbOuLUGXkU1BlXY9QZLHzUGL/O0=	44f041b344dd41b3ae2d4197914d4195763d4192c7cd418bfced	('ID', '68', 'Status', '240', 'T0', 22.40862464904785, 'T1', 22.460046768188477, 'T2', 18.945947647094727, 'T3', 18.6827335357666, 'T4', 18.347558975219727, 'T5', 17.498498916625977)
2025-07-03T03:29:15.638227270Z	wwt-ormstrup-buoy	1	93045	-115		0.087296s	XxD/////////////QU5ysEF2iudDMfi5QU5N0w==	5f10ffffffffffffffffffff414e72b041768ae74331f8b9414e4dd3	('ID', '95', 'Status', '16', 'Dummy', 12.902999877929688, 'Dissolved Oxygen Concentration', 15.40891170501709, 'Dissolved Oxygen % Saturation', 177.97157287597656, 'External Voltage', 12.894000053405762)
2025-07-03T03:29:52.358372240Z	wwt-ormstrup-buoy	1	93046	-111		0.061696s	YTD//////////w==	6130ffffffffffffffff	('ID', '97', 'Status', '48', 'Wakeup', nan, 'Dissolved Oxygen Concentration', nan)
2025-07-03T03:43:13.461490076Z	wwt-ormstrup-buoy	1	93047	-110		0.097536s	YFBBT5maAAAAowAgQU8rAkJp8Dz/////P3doE///////////	6050414f999a000000a30020414f2b024269f03cffffffff3f776813ffffffffffffffff	('ID', '96', 'Status', '80', 'Dummy', 12.947999954223633, 'Turbidity', 58.48460388183594, 'Chlorophyll-a Concentration', nan, 'Chlorophyll-a Fluorescence Intensity', 0.9664317965507507, 'Blue Green AlgaePhycocyanin Concentration', nan, 'Blue Green AlgaePhycocyanin Fluorescence Intensity', nan)
2025-07-03T03:43:45.456488885Z	wwt-ormstrup-buoy	1	93048	-113		0.082176s	RHBBstkNQbOV7UGX+81BlWDtQZKuvUGMFm0=	447041b2d90d41b395ed4197fbcd419560ed4192aebd418c166d	('ID', '68', 'Status', '112', 'T0', 22.355981826782227, 'T1', 22.448205947875977, 'T2', 18.997949600219727, 'T3', 18.672327041625977, 'T4', 18.3353214263916, 'T5', 17.510950088500977)
2025-07-03T03:44:20.890291774Z	wwt-ormstrup-buoy	1	93049	-112		0.087296s	X5D/////////////QU+ZmkF0IepDMBv2QU90vA==	5f90ffffffffffffffffffff414f999a417421ea43301bf6414f74bc	('ID', '95', 'Status', '144', 'Dummy', 12.975000381469727, 'Dissolved Oxygen Concentration', 15.258279800415039, 'Dissolved Oxygen % Saturation', 176.10922241210938, 'External Voltage', 12.965999603271484)
2025-07-03T03:44:51.078565900Z	wwt-ormstrup-buoy	1	93050	-112		0.061696s	YbD//////////w==	61b0ffffffffffffffff	('ID', '97', 'Status', '176', 'Wakeup', nan, 'Dissolved Oxygen Concentration', nan)
2025-07-03T03:58:11.799138561Z	wwt-ormstrup-buoy	1	93051	-115		0.097536s	YNBBUOVgAAAAowAgQVDAg0Jo7Pj/////P7Ke3///////////	60d04150e560000000a300204150c0834268ecf8ffffffff3fb29edfffffffffffffffff	('ID', '96', 'Status', '208', 'Dummy', 13.04699993133545, 'Turbidity', 58.231414794921875, 'Chlorophyll-a Concentration', nan, 'Chlorophyll-a Fluorescence Intensity', 1.3954733610153198, 'Blue Green AlgaePhycocyanin Concentration', nan, 'Blue Green AlgaePhycocyanin Fluorescence Intensity', nan)
2025-07-03T03:58:48.739025778Z	wwt-ormstrup-buoy	1	93052	-114		0.082176s	RPBBsn0dQbNjDUGaRs1BlXqNQZI6fUGLqV0=	44f041b27d1d41b3630d419a46cd41957a8d41923a7d418ba95d	('ID', '68', 'Status', '240', 'T0', 22.31109046936035, 'T1', 22.423364639282227, 'T2', 19.284570693969727, 'T3', 18.684839248657227, 'T4', 18.2785587310791, 'T5', 17.45769691467285)
2025-07-03T03:59:21.761385698Z	wwt-ormstrup-buoy	1	93053	-108		0.087296s	XxD/////////////QVFT+EFz2D9DL6ryQVEvGw==	5f10ffffffffffffffffffff415153f84173d83f432faaf241512f1b	('ID', '95', 'Status', '16', 'Dummy', 13.083000183105469, 'Dissolved Oxygen Concentration', 15.240294456481934, 'Dissolved Oxygen % Saturation', 175.66775512695312, 'External Voltage', 13.074000358581543)
2025-07-03T04:13:13.441589928Z	wwt-ormstrup-buoy	1	93055	-112		0.097536s	YFBBUcKPAAAAowAgQVHnbUJ6Djr/////PyROt///////////	60504151c28f000000a300204151e76d427a0e3affffffff3f244eb7ffffffffffffffff	('ID', '96', 'Status', '80', 'Dummy', 13.119000434875488, 'Turbidity', 62.513893127441406, 'Chlorophyll-a Concentration', nan, 'Chlorophyll-a Fluorescence Intensity', 0.6418260931968689, 'Blue Green AlgaePhycocyanin Concentration', nan, 'Blue Green AlgaePhycocyanin Fluorescence Intensity', nan)
2025-07-03T04:13:49.470647477Z	wwt-ormstrup-buoy	1	93056	-119		0.082176s	RHBBsim9QbLknUGa/P1BlXLNQZJQHUGMDD0=	447041b229bd41b2e49d419afcfd419572cd4192501d418c0c3d	('ID', '68', 'Status', '112', 'T0', 22.2703800201416, 'T1', 22.36162757873535, 'T2', 19.3735294342041, 'T3', 18.681055068969727, 'T4', 18.28911781311035, 'T5', 17.5059757232666)
2025-07-03T04:14:22.843741023Z	wwt-ormstrup-buoy	1	93057	-112		0.087296s	X5D/////////////QVHCj0FxopFDLeffQVIMSg==	5f90ffffffffffffffffffff4151c28f4171a291432de7df41520c4a	('ID', '95', 'Status', '144', 'Dummy', 13.109999656677246, 'Dissolved Oxygen Concentration', 15.102189064025879, 'Dissolved Oxygen % Saturation', 173.90574645996094, 'External Voltage', 13.128000259399414)
2025-07-03T04:14:57.740726305Z	wwt-ormstrup-buoy	1	93058	-111		0.061696s	YbD//////////w==	61b0ffffffffffffffff	('ID', '97', 'Status', '176', 'Wakeup', nan, 'Dissolved Oxygen Concentration', nan)
2025-07-03T04:28:13.379213121Z	wwt-ormstrup-buoy	1	93059	-109		0.097536s	YNBBUnrhAAAAowAgQVJ64UIFgRj/////PrpZmP//////////	60d041527ae1000000a3002041527ae142058118ffffffff3eba5998ffffffffffffffff	('ID', '96', 'Status', '208', 'Dummy', 13.154999732971191, 'Turbidity', 33.376068115234375, 'Chlorophyll-a Concentration', nan, 'Chlorophyll-a Fluorescence Intensity', 0.3639647960662842, 'Blue Green AlgaePhycocyanin Concentration', nan, 'Blue Green AlgaePhycocyanin Fluorescence Intensity', nan)
2025-07-03T04:29:10.057837527Z	wwt-ormstrup-buoy	1	93061	-108		0.087296s	XxD/////////////QVMzM0F0S4JDLuGMQVLpeQ==	5f10ffffffffffffffffffff4153333341744b82432ee18c4152e979	('ID', '95', 'Status', '16', 'Dummy', 13.199999809265137, 'Dissolved Oxygen Concentration', 15.268434524536133, 'Dissolved Oxygen % Saturation', 174.88104248046875, 'External Voltage', 13.182000160217285)
2025-07-03T04:29:37.600367040Z	wwt-ormstrup-buoy	1	93062	-108		0.061696s	YTD//////////w==	6130ffffffffffffffff	('ID', '97', 'Status', '48', 'Wakeup', nan, 'Dissolved Oxygen Concentration', nan)
2025-07-03T04:43:13.304256060Z	wwt-ormstrup-buoy	1	93063	-112		0.097536s	YFBBU6HLAAAAowAgQVPrhUIq4Fr/////PqJWUv//////////	60504153a1cb000000a300204153eb85422ae05affffffff3ea25652ffffffffffffffff	('ID', '96', 'Status', '80', 'Dummy', 13.244999885559082, 'Turbidity', 42.719093322753906, 'Chlorophyll-a Concentration', nan, 'Chlorophyll-a Fluorescence Intensity', 0.3170648217201233, 'Blue Green AlgaePhycocyanin Concentration', nan, 'Blue Green AlgaePhycocyanin Fluorescence Intensity', nan)
2025-07-03T04:43:43.355878758Z	wwt-ormstrup-buoy	1	93064	-115		0.082176s	RHBBrzb9QbE17UGobH1BlWKNQZL4vUGMdN0=	447041af36fd41b135ed41a86c7d4195628d4192f8bd418c74dd	('ID', '68', 'Status', '112', 'T0', 21.9018497467041, 'T1', 22.151330947875977, 'T2', 21.0529727935791, 'T3', 18.673120498657227, 'T4', 18.3714542388916, 'T5', 17.55706214904785)
2025-07-03T04:44:15.583127608Z	wwt-ormstrup-buoy	1	93065	-108		0.087296s	X5D/////////////QVPGqEFvg/lDKx+DQVQ1Pw==	5f90ffffffffffffffffffff4153c6a8416f83f9432b1f834154353f	('ID', '95', 'Status', '144', 'Dummy', 13.236000061035156, 'Dissolved Oxygen Concentration', 14.969719886779785, 'Dissolved Oxygen % Saturation', 171.1230926513672, 'External Voltage', 13.262999534606934)
2025-07-03T04:44:44.532848087Z	wwt-ormstrup-buoy	1	93066	-107		0.061696s	YbD//////////w==	61b0ffffffffffffffff	('ID', '97', 'Status', '176', 'Wakeup', nan, 'Dissolved Oxygen Concentration', nan)
2025-07-03T04:58:16.486912314Z	wwt-ormstrup-buoy	1	93067	-118		0.097536s	YND//////////////////0I4cbj/////PRJf5v//////////	60d0ffffffffffffffffffffffffffff423871b8ffffffff3d125fe6ffffffffffffffff	('ID', '96', 'Status', '208', 'Dummy', nan, 'Turbidity', 46.111053466796875, 'Chlorophyll-a Concentration', nan, 'Chlorophyll-a Fluorescence Intensity', 0.03573598712682724, 'Blue Green AlgaePhycocyanin Concentration', nan, 'Blue Green AlgaePhycocyanin Fluorescence Intensity', nan)
2025-07-03T04:58:43.669081680Z	wwt-ormstrup-buoy	1	93068	-116		0.082176s	RPBBrsVdQbBfXUGrBY1BlXXdQZLpDUGMDo0=	44f041aec55d41b05f5d41ab058d419575dd4192e90d418c0e8d	('ID', '68', 'Status', '240', 'T0', 21.84636878967285, 'T1', 22.04656410217285, 'T2', 21.377710342407227, 'T3', 18.68255043029785, 'T4', 18.363794326782227, 'T5', 17.507104873657227)
2025-07-03T04:59:11.713674363Z	wwt-ormstrup-buoy	1	93069	-110		0.087296s	XxD/////////////QVU3TEFqwi9DJ6+hQVVcKQ==	5f10ffffffffffffffffffff4155374c416ac22f4327afa141555c29	('ID', '95', 'Status', '16', 'Dummy', 13.326000213623047, 'Dissolved Oxygen Concentration', 14.672408103942871, 'Dissolved Oxygen % Saturation', 167.68605041503906, 'External Voltage', 13.335000038146973)
2025-07-03T04:59:46.899330521Z	wwt-ormstrup-buoy	1	93070	-111		0.061696s	YTD//////////w==	6130ffffffffffffffff	('ID', '97', 'Status', '48', 'Wakeup', nan, 'Dissolved Oxygen Concentration', nan)
2025-07-03T05:13:13.224098923Z	wwt-ormstrup-buoy	1	93071	-112		0.097536s	YFBBVjlYAAAAowAgQVaDEkH2WfD/////Pyhkgv//////////	605041563958000000a300204156831241f659f0ffffffff3f286482ffffffffffffffff	('ID', '96', 'Status', '80', 'Dummy', 13.406999588012695, 'Turbidity', 30.793914794921875, 'Chlorophyll-a Concentration', nan, 'Chlorophyll-a Fluorescence Intensity', 0.6577836275100708, 'Blue Green AlgaePhycocyanin Concentration', nan, 'Blue Green AlgaePhycocyanin Fluorescence Intensity', nan)
2025-07-03T05:13:42.318176627Z	wwt-ormstrup-buoy	1	93072	-119		0.082176s	RHBBrrSdQa/LnUGqiX1BldCdQZJ2jUGMF30=	447041aeb49d41afcb9d41aa897d4195d09d4192768d418c177d	('ID', '68', 'Status', '112', 'T0', 21.83819007873535, 'T1', 21.97442054748535, 'T2', 21.3171329498291, 'T3', 18.72686195373535, 'T4', 18.307886123657227, 'T5', 17.5114688873291)
2025-07-03T05:14:18.064642036Z	wwt-ormstrup-buoy	1	93073	-109		0.087296s	X5D/////////////QVb1w0FpcjpDJsEMQVaDEg==	5f90ffffffffffffffffffff4156f5c34169723a4326c10c41568312	('ID', '95', 'Status', '144', 'Dummy', 13.4350004196167, 'Dissolved Oxygen Concentration', 14.590387344360352, 'Dissolved Oxygen % Saturation', 166.75408935546875, 'External Voltage', 13.406999588012695)
2025-07-03T05:14:53.179133444Z	wwt-ormstrup-buoy	1	93074	-105		0.061696s	YbD//////////w==	61b0ffffffffffffffff	('ID', '97', 'Status', '176', 'Wakeup', nan, 'Dissolved Oxygen Concentration', nan)
2025-07-03T05:28:13.139194140Z	wwt-ormstrup-buoy	1	93075	-108		0.097536s	YNBBV2RaAAAAowAgQVdkWkI4vL3/////P4/tc///////////	60d04157645a000000a300204157645a4238bcbdffffffff3f8fed73ffffffffffffffff	('ID', '96', 'Status', '208', 'Dummy', 13.461999893188477, 'Turbidity', 46.1843147277832, 'Chlorophyll-a Concentration', nan, 'Chlorophyll-a Fluorescence Intensity', 1.1244338750839233, 'Blue Green AlgaePhycocyanin Concentration', nan, 'Blue Green AlgaePhycocyanin Fluorescence Intensity', nan)
2025-07-03T05:28:47.748634355Z	wwt-ormstrup-buoy	1	93076	-108		0.082176s	RPBBrnLtQa9ynUGpCq1BlaGdQZI2zUGMDu0=	44f041ae72ed41af729d41a90aad4195a19d419236cd418c0eed	('ID', '68', 'Status', '240', 'T0', 21.806116104125977, 'T1', 21.93096351623535, 'T2', 21.130212783813477, 'T3', 18.70391273498535, 'T4', 18.276758193969727, 'T5', 17.507287979125977)
2025-07-03T05:29:21.266599220Z	wwt-ormstrup-buoy	1	93077	-115		0.087296s	XxD/////////////QVeJN0FqZUhDJ0jcQVfS8g==	5f10ffffffffffffffffffff41578937416a6548432748dc4157d2f2	('ID', '95', 'Status', '16', 'Dummy', 13.470999717712402, 'Dissolved Oxygen Concentration', 14.649726867675781, 'Dissolved Oxygen % Saturation', 167.28460693359375, 'External Voltage', 13.48900032043457)
2025-07-03T05:29:51.740074036Z	wwt-ormstrup-buoy	1	93078	-114		0.061696s	YTD//////////w==	6130ffffffffffffffff	('ID', '97', 'Status', '48', 'Wakeup', nan, 'Dissolved Oxygen Concentration', nan)
2025-07-03T05:43:13.120271724Z	wwt-ormstrup-buoy	1	93079	-104		0.097536s	YFBBWUOWAAAAowAgQVlDlkIlu+P/////P7dBSv//////////	605041594396000000a30020415943964225bbe3ffffffff3fb7414affffffffffffffff	('ID', '96', 'Status', '80', 'Dummy', 13.579000473022461, 'Turbidity', 41.4334831237793, 'Chlorophyll-a Concentration', nan, 'Chlorophyll-a Fluorescence Intensity', 1.4316799640655518, 'Blue Green AlgaePhycocyanin Concentration', nan, 'Blue Green AlgaePhycocyanin Fluorescence Intensity', nan)
2025-07-03T05:43:48.496735725Z	wwt-ormstrup-buoy	1	93080	-109		0.082176s	RHBBrgwtQa8jfUGovf1BlbRNQZHIzUGMyb0=	447041ae0c2d41af237d41a8bdfd4195b44d4191c8cd418cc9bd	('ID', '68', 'Status', '112', 'T0', 21.755945205688477, 'T1', 21.8923282623291, 'T2', 21.0927677154541, 'T3', 18.713037490844727, 'T4', 18.223047256469727, 'T5', 17.5985050201416)
2025-07-03T05:44:24.342490930Z	wwt-ormstrup-buoy	1	93081	-103		0.087296s	X5D/////////////QVloc0FoQ0NDJZmJQVlDlg==	5f90ffffffffffffffffffff41596873416843434325998941594396	('ID', '95', 'Status', '144', 'Dummy', 13.588000297546387, 'Dissolved Oxygen Concentration', 14.5164213180542, 'Dissolved Oxygen % Saturation', 165.59974670410156, 'External Voltage', 13.579000473022461)
2025-07-03T05:44:52.480056720Z	wwt-ormstrup-buoy	1	93082	-112		0.061696s	YbD//////////w==	61b0ffffffffffffffff	('ID', '97', 'Status', '176', 'Wakeup', nan, 'Dissolved Oxygen Concentration', nan)
2025-07-03T05:58:11.818235824Z	wwt-ormstrup-buoy	1	93083	-115		0.097536s	YNBBYFHsAAAAowAgQWB2yUIv8Kv///////////////8/zXSk	60d0416051ec000000a30020416076c9422ff0abffffffffffffffffffffffff3fcd74a4	('ID', '96', 'Status', '208', 'Dummy', 14.029000282287598, 'Turbidity', 43.98502731323242, 'Chlorophyll-a Concentration', nan, 'Chlorophyll-a Fluorescence Intensity', nan, 'Blue Green AlgaePhycocyanin Concentration', nan, 'Blue Green AlgaePhycocyanin Fluorescence Intensity', 1.6051220893859863)
2025-07-03T05:58:41.699588771Z	wwt-ormstrup-buoy	1	93084	-108		0.082176s	RPBBrZv9Qa7PPUGpV91Blej9QZHaXUGMyN0=	44f041ad9bfd41aecf3d41a957dd4195e8fd4191da5d418cc8dd	('ID', '68', 'Status', '240', 'T0', 21.7011661529541, 'T1', 21.8511905670166, 'T2', 21.16790199279785, 'T3', 18.7387638092041, 'T4', 18.23162269592285, 'T5', 17.59807777404785)
2025-07-03T05:59:18.615291891Z	wwt-ormstrup-buoy	1	93085	-108		0.087296s	XxD/////////////QWKfvkFnA2ZDJHqxQWIxJw==	5f10ffffffffffffffffffff41629fbe4167036643247ab141623127	('ID', '95', 'Status', '16', 'Dummy', 14.163999557495117, 'Dissolved Oxygen Concentration', 14.438329696655273, 'Dissolved Oxygen % Saturation', 164.47926330566406, 'External Voltage', 14.13700008392334)
2025-07-03T05:59:52.279166707Z	wwt-ormstrup-buoy	1	93086	-114		0.061696s	YTD//////////w==	6130ffffffffffffffff	('ID', '97', 'Status', '48', 'Wakeup', nan, 'Dissolved Oxygen Concentration', nan)
2025-07-03T06:13:11.360846078Z	wwt-ormstrup-buoy	1	93087	-109		0.097536s	YFBBY1gQAAAAowAgQWCbpkKDKcz/////P7k2a///////////	605041635810000000a3002041609ba6428329ccffffffff3fb9366bffffffffffffffff	('ID', '96', 'Status', '80', 'Dummy', 14.038000106811523, 'Turbidity', 65.58163452148438, 'Chlorophyll-a Concentration', nan, 'Chlorophyll-a Fluorescence Intensity', 1.446973204612732, 'Blue Green AlgaePhycocyanin Concentration', nan, 'Blue Green AlgaePhycocyanin Fluorescence Intensity', nan)
2025-07-03T06:13:40.309705075Z	wwt-ormstrup-buoy	1	93088	-115		0.082176s	RHBBrLc9Qa5RvUGr6G1BlhjtQZHWbUGM/p0=	447041acb73d41ae51bd41abe86d419618ed4191d66d418cfe9d	('ID', '68', 'Status', '112', 'T0', 21.5894718170166, 'T1', 21.7899112701416, 'T2', 21.488489151000977, 'T3', 18.762170791625977, 'T4', 18.229700088500977, 'T5', 17.62432289123535)
2025-07-03T06:14:13.220587914Z	wwt-ormstrup-buoy	1	93089	-104		0.087296s	X5D/////////////QWEKPUFlwsZDIx28QWFT+A==	5f90ffffffffffffffffffff41610a3d4165c2c643231dbc416153f8	('ID', '95', 'Status', '144', 'Dummy', 14.0649995803833, 'Dissolved Oxygen Concentration', 14.360052108764648, 'Dissolved Oxygen % Saturation', 163.11614990234375, 'External Voltage', 14.083000183105469)
2025-07-03T06:14:45.448018990Z	wwt-ormstrup-buoy	1	93090	-118		0.061696s	YbD//////////w==	61b0ffffffffffffffff	('ID', '97', 'Status', '176', 'Wakeup', nan, 'Dissolved Oxygen Concentration', nan)
2025-07-03T06:28:13.000860905Z	wwt-ormstrup-buoy	1	93091	-110		0.097536s	YNBBYOVgAAAAowAgQWIMSkIAsv3/////PzgKtv//////////	60d04160e560000000a3002041620c4a4200b2fdffffffff3f380ab6ffffffffffffffff	('ID', '96', 'Status', '208', 'Dummy', 14.128000259399414, 'Turbidity', 32.1747932434082, 'Chlorophyll-a Concentration', nan, 'Chlorophyll-a Fluorescence Intensity', 0.7189134359359741, 'Blue Green AlgaePhycocyanin Concentration', nan, 'Blue Green AlgaePhycocyanin Fluorescence Intensity', nan)
2025-07-03T06:28:46.616314325Z	wwt-ormstrup-buoy	1	93092	-113		0.082176s	RPBBq9XNQa2E7UGrjK1BlpatQZIFvUGMzq0=	44f041abd5cd41ad84ed41ab8cad419696ad419205bd418ccead	('ID', '68', 'Status', '240', 'T0', 21.479394912719727, 'T1', 21.689905166625977, 'T2', 21.443689346313477, 'T3', 18.823572158813477, 'T4', 18.2528018951416, 'T5', 17.600915908813477)
2025-07-03T06:29:16.375895622Z	wwt-ormstrup-buoy	1	93093	-112		0.087296s	XxD/////////////QWF41UFkGKNDIaokQWFT+A==	5f10ffffffffffffffffffff416178d5416418a34321aa24416153f8	('ID', '95', 'Status', '16', 'Dummy', 14.092000007629395, 'Dissolved Oxygen Concentration', 14.256014823913574, 'Dissolved Oxygen % Saturation', 161.66461181640625, 'External Voltage', 14.083000183105469)
2025-07-03T06:29:50.227838637Z	wwt-ormstrup-buoy	1	93094	-110		0.061696s	YTD//////////w==	6130ffffffffffffffff	('ID', '97', 'Status', '48', 'Wakeup', nan, 'Dissolved Oxygen Concentration', nan)
2025-07-03T06:43:12.941374131Z	wwt-ormstrup-buoy	1	93095	-107		0.097536s	YFBBYS8bAAAAowAgQWCbpkKTY3j/////PuuBLf//////////	605041612f1b000000a3002041609ba642936378ffffffff3eeb812dffffffffffffffff	('ID', '96', 'Status', '80', 'Dummy', 14.038000106811523, 'Turbidity', 73.69427490234375, 'Chlorophyll-a Concentration', nan, 'Chlorophyll-a Fluorescence Intensity', 0.4599699079990387, 'Blue Green AlgaePhycocyanin Concentration', nan, 'Blue Green AlgaePhycocyanin Fluorescence Intensity', nan)
2025-07-03T06:43:44.531964290Z	wwt-ormstrup-buoy	1	93096	-113		0.082176s	RHBBq6pdQay2nUGrYZ1BnV9NQZHPrUGMY40=	447041abaa5d41acb69d41ab619d419d5f4d4191cfad418c638d	('ID', '68', 'Status', '112', 'T0', 21.45818519592285, 'T1', 21.58916664123535, 'T2', 21.42266273498535, 'T3', 19.671533584594727, 'T4', 18.226404190063477, 'T5', 17.548608779907227)
2025-07-03T06:44:14.158555051Z	wwt-ormstrup-buoy	1	93097	-111		0.087296s	X5D/////////////QWEvG0FjoRZDIVX4QWPGqA==	5f90ffffffffffffffffffff41612f1b4163a116432155f84163c6a8	('ID', '95', 'Status', '144', 'Dummy', 14.074000358581543, 'Dissolved Oxygen Concentration', 14.226827621459961, 'Dissolved Oxygen % Saturation', 161.3358154296875, 'External Voltage', 14.236000061035156)
2025-07-03T06:44:45.582437842Z	wwt-ormstrup-buoy	1	93098	-110		0.061696s	YbD//////////w==	61b0ffffffffffffffff	('ID', '97', 'Status', '176', 'Wakeup', nan, 'Dissolved Oxygen Concentration', nan)
2025-07-03T06:58:12.885637199Z	wwt-ormstrup-buoy	1	93099	-115		0.097536s	YNBBYJumAAAAowAgQWEvG0Jva7z/////PvaMVP//////////	60d041609ba6000000a3002041612f1b426f6bbcffffffff3ef68c54ffffffffffffffff	('ID', '96', 'Status', '208', 'Dummy', 14.074000358581543, 'Turbidity', 59.85520935058594, 'Chlorophyll-a Concentration', nan, 'Chlorophyll-a Fluorescence Intensity', 0.48153936862945557, 'Blue Green AlgaePhycocyanin Concentration', nan, 'Blue Green AlgaePhycocyanin Fluorescence Intensity', nan)
2025-07-03T06:59:15.781686989Z	wwt-ormstrup-buoy	1	93101	-106		0.087296s	XxD/////////////QWEKPUFiZvdDIG78QWFT+A==	5f10ffffffffffffffffffff41610a3d416266f743206efc416153f8	('ID', '95', 'Status', '16', 'Dummy', 14.0649995803833, 'Dissolved Oxygen Concentration', 14.150137901306152, 'Dissolved Oxygen % Saturation', 160.43353271484375, 'External Voltage', 14.083000183105469)
2025-07-03T06:59:46.802664344Z	wwt-ormstrup-buoy	1	93102	-109		0.061696s	YTD//////////w==	6130ffffffffffffffff	('ID', '97', 'Status', '48', 'Wakeup', nan, 'Dissolved Oxygen Concentration', nan)
